person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gasto_mensual,ahorro_mensual,indice_endeudamiento,loan_grade_score,score_crediticio
22,42000,RENT,0.0,PERSONAL,A,3600,7.37,0,0.09,N,3,23182.6764797894,18817.3235202106,0.08571428571428572,5.0,65.37510765206851
24,46704,RENT,2.0,PERSONAL,B,9000,11.49,0,0.19,N,3,34394.98382207308,12309.016177926918,0.19270298047276466,4.0,53.37921172105089
24,65000,MORTGAGE,3.0,EDUCATION,B,12000,9.91,0,0.18,N,4,35792.15991172365,29207.840088276353,0.18461538461538463,4.0,55.66356203417221
22,66000,RENT,6.0,PERSONAL,C,16800,13.49,0,0.25,Y,2,42935.55078756711,23064.44921243289,0.2545454545454545,3.0,23.041529775764722
21,60000,MORTGAGE,2.0,VENTURE,B,6000,10.62,0,0.1,N,2,41523.78668946836,18476.21331053164,0.1,4.0,52.722932814476934
25,30720,MORTGAGE,3.0,MEDICAL,B,2000,11.12,0,0.07,N,4,23027.28297424075,7692.717025759252,0.06510416666666667,4.0,54.85949411502025
26,50000,RENT,10.0,PERSONAL,B,18950,10.99,1,0.38,N,3,29838.805261838763,20161.194738161237,0.379,4.0,53.71147119177484
23,80000,MORTGAGE,1.0,EDUCATION,C,12000,13.48,0,0.15,Y,4,53050.382337673334,26949.617662326666,0.15,3.0,25.516995736446468
22,41000,OWN,0.0,PERSONAL,A,1000,6.99,0,0.02,N,2,23376.68722500363,17623.31277499637,0.024390243902439025,5.0,64.39321446418508
25,150000,RENT,2.0,HOMEIMPROVEMENT,A,8750,7.74,0,0.06,N,2,112171.44117621679,37828.55882378321,0.058333333333333334,5.0,63.89482525809914
23,122000,RENT,7.0,MEDICAL,C,14000,13.48,0,0.11,N,4,67209.75159268944,54790.24840731056,0.11475409836065574,3.0,44.033151520950945
22,27996,RENT,0.0,EDUCATION,D,2200,15.95,1,0.08,N,3,18956.83362230944,9039.166377690559,0.07858265466495214,2.0,31.899301457688743
22,30000,RENT,2.0,DEBTCONSOLIDATION,B,6000,12.42,0,0.2,N,4,16879.749719211864,13120.250280788136,0.2,4.0,53.99561949113797
23,30000,RENT,3.0,PERSONAL,D,3000,15.2,0,0.1,Y,4,19864.525981792587,10135.474018207413,0.1,2.0,15.115945264903832
21,40000,OWN,1.0,PERSONAL,C,15000,13.16,0,0.38,Y,4,28853.225409148243,11146.774590851757,0.375,3.0,25.729641797709796
22,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,14500,10.99,0,0.11,N,2,96723.40335417475,33276.59664582525,0.11153846153846154,3.0,43.21898291388897
22,41500,RENT,6.0,PERSONAL,D,2500,15.62,0,0.06,N,2,26106.320091469377,15393.679908530623,0.060240963855421686,2.0,30.88418232273293
24,98000,OWN,8.0,VENTURE,A,12000,7.49,0,0.12,N,2,73345.87241115418,24654.12758884582,0.12244897959183673,5.0,64.06095499346112
26,42000,RENT,3.0,DEBTCONSOLIDATION,A,4500,7.66,0,0.11,N,2,29707.749143845213,12292.250856154787,0.10714285714285714,5.0,63.947986773414975
24,65000,MORTGAGE,7.0,VENTURE,A,1525,5.42,0,0.02,N,3,40360.105731132106,24639.894268867894,0.02346153846153846,5.0,66.67091958789193
21,45000,MORTGAGE,5.0,VENTURE,A,18000,7.88,0,0.4,N,2,31003.869179176192,13996.130820823808,0.4,5.0,63.80179260629644
23,21000,OWN,7.0,EDUCATION,B,7500,12.69,0,0.36,N,2,12999.578674451901,8000.421325548099,0.35714285714285715,4.0,51.34737860567977
24,39000,RENT,2.0,DEBTCONSOLIDATION,E,16000,19.91,1,0.41,N,3,23806.412754558198,15193.587245441802,0.41025641025641024,1.0,20.009728557302797
24,70000,OWN,8.0,PERSONAL,B,24250,12.18,0,0.35,N,2,44641.22297491506,25358.777025084943,0.3464285714285714,4.0,51.6862832658182
25,95000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,18000,10.99,0,0.19,N,3,57810.5400642579,37189.4599357421,0.18947368421052632,4.0,53.71147119177484
26,51000,MORTGAGE,2.0,VENTURE,A,12000,6.17,0,0.24,N,4,33473.40211373944,17526.597886260563,0.23529411764705882,5.0,67.40694076743962
26,200000,MORTGAGE,4.0,MEDICAL,C,15000,14.79,0,0.07,N,4,122431.05043259005,77568.94956740995,0.075,3.0,43.162631707654185
21,65496,MORTGAGE,3.0,DEBTCONSOLIDATION,B,13250,10.37,0,0.2,N,4,44428.6197780692,21067.380221930798,0.2023024306827898,4.0,55.35788332110617
24,34000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,0,0.29,N,4,25456.917248122325,8543.082751877675,0.29411764705882354,4.0,54.155104037085465
22,43000,RENT,6.0,EDUCATION,B,13500,10.95,1,0.31,N,4,27986.465983391085,15013.534016608915,0.313953488372093,4.0,54.97246233506638
23,44000,RENT,2.0,PERSONAL,C,6000,14.22,0,0.14,Y,3,26799.023673823536,17200.976326176464,0.13636363636363635,3.0,23.790841334141387
22,39000,RENT,4.0,EDUCATION,A,5000,6.99,0,0.13,N,2,28863.74194882374,10136.25805117626,0.1282051282051282,5.0,64.39321446418508
22,50004,RENT,5.0,EDUCATION,D,5300,14.42,0,0.11,N,2,32196.371518819797,17807.628481180203,0.10599152067834573,2.0,31.681605052470406
25,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,8.88,0,0.13,N,4,109114.76833623924,40885.23166376076,0.13333333333333333,4.0,56.34801654386356
21,21600,MORTGAGE,6.0,MEDICAL,A,7575,10.99,0,0.35,N,2,13768.03283392001,7831.96716607999,0.3506944444444444,5.0,61.735138698393456
25,80000,MORTGAGE,5.0,PERSONAL,A,18000,5.79,0,0.23,N,3,52578.730149715695,27421.269850284305,0.225,5.0,66.42504757955619
21,25000,OWN,0.0,EDUCATION,B,8800,9.33,0,0.35,N,3,15112.320751653413,9887.679248346587,0.352,4.0,54.81457263457836
22,120000,MORTGAGE,3.0,VENTURE,C,5000,14.79,0,0.04,Y,3,86024.40265485842,33975.59734514158,0.041666666666666664,3.0,23.412065537516074
22,50500,OWN,6.0,EDUCATION,B,6000,11.83,0,0.12,N,2,30747.056905152807,19752.943094847193,0.1188118811881188,4.0,51.918864895324965
22,49536,MORTGAGE,6.0,EDUCATION,A,5200,6.62,0,0.1,N,3,37056.77578248582,12479.22421751418,0.10497416020671835,5.0,65.87349685815444
24,39000,RENT,8.0,MEDICAL,D,1500,15.62,0,0.04,Y,3,26458.57324123396,12541.42675876604,0.038461538461538464,2.0,13.602436923862077
25,30000,RENT,4.0,EDUCATION,C,2000,14.22,0,0.07,N,2,18699.384307832355,11300.615692167645,0.06666666666666667,3.0,41.07258673301223
24,39000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5600,5.42,0,0.14,N,4,24833.349900467372,14166.650099532628,0.14358974358974358,5.0,67.90532997352557
24,40000,MORTGAGE,2.0,VENTURE,B,2500,9.99,0,0.06,N,3,28760.40498456117,11239.59501543883,0.0625,4.0,54.37599013322275
22,60000,MORTGAGE,5.0,VENTURE,A,5600,7.49,0,0.09,N,4,41601.71523084108,18398.28476915892,0.09333333333333334,5.0,66.5297757647284
25,78000,MORTGAGE,9.0,EDUCATION,B,14200,11.48,0,0.18,N,3,52992.300163526364,25007.699836473636,0.18205128205128204,4.0,53.38585691046537
26,71004,RENT,0.0,DEBTCONSOLIDATION,D,20000,13.36,1,0.28,N,2,40199.49751631619,30804.502483683813,0.2816742718720072,2.0,32.38599513040519
24,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,11.83,0,0.19,N,3,76073.43434619233,53926.56565380767,0.19230769230769232,4.0,53.1532752809586
24,87000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.29,N,4,56763.550653377046,30236.449346622954,0.28735632183908044,4.0,54.94588157740847
25,90000,RENT,9.0,EDUCATION,B,10000,12.42,0,0.11,N,4,60014.79085292752,29985.209147072477,0.1111111111111111,4.0,53.99561949113797
23,30996,OWN,2.0,VENTURE,B,5000,11.86,0,0.16,N,4,18659.128655811408,12336.871344188592,0.16131113692089302,4.0,54.3677500983488
25,87000,MORTGAGE,4.0,VENTURE,B,13000,11.26,0,0.15,N,4,54166.36199964089,32833.63800035911,0.14942528735632185,4.0,54.76646146321754
25,32000,RENT,9.0,MEDICAL,E,15000,16.45,1,0.47,Y,2,18041.45328204382,13958.546717956178,0.46875,1.0,2.558397924574444
24,31000,RENT,2.0,EDUCATION,C,10000,14.65,1,0.32,Y,3,17698.798326765576,13301.201673234424,0.3225806451612903,3.0,23.505098189318787
25,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,4800,10.74,0,0.1,N,4,34252.48319534478,13747.51680465522,0.1,4.0,55.11201131277045
25,60000,MORTGAGE,2.0,EDUCATION,B,12500,11.49,0,0.21,N,4,35357.42809053963,24642.57190946037,0.20833333333333334,4.0,54.613622106684524
23,20124,RENT,4.0,MEDICAL,C,5950,13.49,0,0.3,Y,3,12943.651286016495,7180.348713983505,0.2956668654343073,3.0,24.275940161398353
24,55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5500,8.59,0,0.1,N,4,32380.090222302362,22619.909777697638,0.1,5.0,65.7988049291357
26,165000,MORTGAGE,10.0,EDUCATION,C,20000,13.22,0,0.12,Y,2,97501.83325194796,67498.16674805204,0.12121212121212122,3.0,23.220949889955662
25,84000,RENT,0.0,PERSONAL,B,4500,12.18,0,0.05,N,2,57678.67085022643,26321.32914977357,0.05357142857142857,4.0,51.6862832658182
25,84000,MORTGAGE,8.0,MEDICAL,B,8500,11.83,0,0.1,N,4,47779.742113021144,36220.257886978856,0.10119047619047619,4.0,54.38768566659223
24,33996,RENT,2.0,EDUCATION,D,5000,14.96,1,0.15,Y,4,20639.18678206694,13356.81321793306,0.14707612660312977,2.0,15.27542981085133
23,30000,RENT,6.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.16,N,4,18087.552503825318,11912.447496174682,0.16,5.0,66.5297757647284
22,38000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8500,5.42,0,0.22,N,2,25196.9657372029,12803.0342627971,0.2236842105263158,5.0,65.43650920225829
21,28776,MORTGAGE,4.0,VENTURE,A,8000,8.9,0,0.28,N,2,18377.41471247121,10398.58528752879,0.2780094523213789,5.0,63.123983286019566
21,60000,RENT,3.0,EDUCATION,B,10000,12.18,0,0.17,N,2,35333.66120769015,24666.33879230985,0.16666666666666666,4.0,51.6862832658182
23,80500,RENT,5.0,VENTURE,B,7200,9.25,0,0.09,N,3,44391.824748100764,36108.175251899236,0.08944099378881988,4.0,54.8677341498942
25,58650,MORTGAGE,4.0,MEDICAL,D,20000,14.09,1,0.29,Y,4,37272.17409509717,21377.825904902827,0.3410059676044331,2.0,15.853561289911008
23,42000,OWN,7.0,EDUCATION,B,4400,11.89,0,0.1,N,4,28388.905805965012,13611.094194034988,0.10476190476190476,4.0,54.34781453010535
25,72000,RENT,4.0,DEBTCONSOLIDATION,A,17000,7.88,0,0.24,N,3,51987.70101594844,20012.29898405156,0.2361111111111111,5.0,65.03620299193007
22,23800,RENT,2.0,PERSONAL,A,8800,9.32,1,0.37,N,2,14545.175335870286,9254.824664129714,0.3697478991596639,5.0,62.844885330611454
23,32400,RENT,4.0,MEDICAL,A,4500,7.49,0,0.14,N,3,17852.338036174006,14547.661963825994,0.1388888888888889,5.0,65.29536537909476
24,60140,RENT,2.0,DEBTCONSOLIDATION,A,7000,8.59,0,0.12,N,4,44461.03331746408,15678.966682535924,0.11639507815098105,5.0,65.7988049291357
21,36000,RENT,3.0,MEDICAL,C,18500,10.91,1,0.51,N,2,26126.263343625094,9873.736656374906,0.5138888888888888,3.0,43.27214442920481
23,50000,RENT,4.0,VENTURE,B,18225,10.74,1,0.36,N,3,28663.45876416564,21336.54123583436,0.3645,4.0,53.87760092713682
26,130000,RENT,0.0,HOMEIMPROVEMENT,C,4550,13.57,0,0.04,Y,4,81618.0477262519,48381.9522737481,0.035,3.0,25.457189031716158
21,35000,OWN,2.0,EDUCATION,A,11000,7.88,0,0.31,N,3,25816.212028767313,9183.787971232687,0.3142857142857143,5.0,65.03620299193007
23,70000,MORTGAGE,4.0,PERSONAL,C,6000,13.16,0,0.09,Y,4,51870.470787458515,18129.529212541485,0.08571428571428572,3.0,25.729641797709796
25,33772,RENT,3.0,VENTURE,D,3600,16.02,1,0.11,Y,3,21963.319622616942,11808.680377383058,0.10659718109676655,2.0,13.336629347282914
21,65000,RENT,0.0,VENTURE,B,12000,11.71,0,0.18,N,3,40210.49666073344,24789.503339266557,0.18461538461538463,4.0,53.23301755393235
25,55000,RENT,7.0,HOMEIMPROVEMENT,C,8500,14.22,0,0.15,Y,3,31907.005416671644,23092.994583328356,0.15454545454545454,3.0,23.790841334141387
22,43600,MORTGAGE,4.0,DEBTCONSOLIDATION,D,10000,14.96,1,0.23,N,2,30261.10499030681,13338.895009693191,0.22935779816513763,2.0,31.32276482408854
22,50004,MORTGAGE,0.0,EDUCATION,E,11000,15.68,0,0.22,Y,3,29328.160737723403,20675.839262276597,0.21998240140788736,1.0,4.304487895122963
25,48000,MORTGAGE,9.0,EDUCATION,C,7000,12.09,0,0.15,Y,2,34215.266068853176,13784.733931146824,0.14583333333333334,3.0,23.971856293791795
24,40000,RENT,6.0,EDUCATION,A,5000,6.17,0,0.13,N,2,25876.780855784615,14123.219144215385,0.125,5.0,64.93811999617236
25,23198,RENT,2.0,VENTURE,A,6000,8.0,0,0.26,N,2,17157.56198587431,6040.438014125692,0.25864298646435036,5.0,63.72205033332269
22,48000,RENT,3.0,VENTURE,A,4000,10.99,0,0.08,N,3,32165.150532332565,15834.849467667435,0.08333333333333333,5.0,62.96954908402708
23,84000,RENT,0.0,EDUCATION,A,12500,6.54,0,0.15,N,4,51700.3955768398,32299.6044231602,0.1488095238095238,5.0,67.1610687591039
23,63000,MORTGAGE,7.0,EDUCATION,A,20000,7.9,0,0.32,N,3,38250.400816253525,24749.599183746475,0.31746031746031744,5.0,65.02291261310111
22,57996,MORTGAGE,2.0,VENTURE,B,2500,12.53,0,0.04,N,4,35968.85559114659,22027.14440885341,0.0431064211324919,4.0,53.9225224075787
20,188004,MORTGAGE,4.0,PERSONAL,A,2000,8.59,0,0.01,N,2,103696.05810610432,84307.94189389568,0.01063807153039297,5.0,63.329984157868424
25,39000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,3000,13.99,0,0.08,N,2,25054.19726993578,13945.80273006422,0.07692307692307693,3.0,41.225426089545245
24,85000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7750,11.12,0,0.09,N,4,61480.53513680354,23519.46486319646,0.09117647058823529,4.0,54.85949411502025
26,125000,MORTGAGE,10.0,PERSONAL,A,10200,7.49,0,0.08,N,2,83086.71995032324,41913.28004967676,0.0816,5.0,64.06095499346112
24,54000,MORTGAGE,5.0,PERSONAL,A,11000,5.42,0,0.2,N,2,31209.864465625178,22790.135534374822,0.2037037037037037,5.0,65.43650920225829
23,55000,RENT,0.0,DEBTCONSOLIDATION,C,10200,12.73,0,0.19,N,2,32401.68594527277,22598.31405472723,0.18545454545454546,3.0,42.06271995576961
24,141000,OWN,8.0,EDUCATION,A,10000,7.49,0,0.07,N,2,95331.20127805194,45668.79872194806,0.07092198581560284,5.0,64.06095499346112
22,35100,RENT,0.0,EDUCATION,C,1000,13.98,0,0.03,Y,3,22401.600923132068,12698.399076867932,0.02849002849002849,3.0,23.95032588008888
24,20400,RENT,3.0,DEBTCONSOLIDATION,C,7550,14.79,1,0.37,Y,3,12428.59098480374,7971.409015196259,0.3700980392156863,3.0,23.412065537516074
22,37000,MORTGAGE,6.0,VENTURE,B,7500,10.95,0,0.2,N,3,23321.89259662728,13678.10740337272,0.20270270270270271,4.0,53.73805194943275
25,67000,RENT,3.0,MEDICAL,A,7000,8.94,0,0.1,N,2,37829.8322449933,29170.167755006703,0.1044776119402985,5.0,63.097402528361656
21,57000,OWN,5.0,VENTURE,B,8000,10.65,0,0.14,N,2,41560.61397859266,15439.386021407343,0.14035087719298245,4.0,52.702997246233494
22,51000,RENT,6.0,EDUCATION,A,7500,5.99,0,0.15,N,3,37001.60607619242,13998.393923807584,0.14705882352941177,5.0,66.29214379126662
23,140000,OWN,6.0,EDUCATION,C,16400,15.96,0,0.12,N,2,102241.05588983228,37758.94411016772,0.11714285714285715,3.0,39.916323774892874
25,60000,MORTGAGE,5.0,VENTURE,D,3000,14.59,0,0.05,Y,4,33742.50671869466,26257.49328130534,0.05,2.0,15.521301819187054
25,69900,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5050,5.42,0,0.07,N,3,41137.57941471287,28762.42058528713,0.07224606580829757,5.0,66.67091958789193
25,48000,RENT,3.0,MEDICAL,C,9000,13.79,0,0.19,Y,2,35300.97021689711,12699.029783102887,0.1875,3.0,22.842174093330353
25,70000,RENT,2.0,HOMEIMPROVEMENT,C,7000,13.79,0,0.1,Y,2,47829.66135591956,22170.33864408044,0.1,3.0,22.842174093330353
26,81000,RENT,10.0,VENTURE,E,21000,16.95,1,0.26,N,2,48997.81432494536,32002.185675054643,0.25925925925925924,1.0,20.742294238354965
22,24000,RENT,0.0,PERSONAL,E,1500,18.79,1,0.06,Y,4,16571.29458646365,7428.7054135363505,0.0625,1.0,3.4722443728536043
22,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,16000,6.03,0,0.18,N,3,55209.43374771183,34790.56625228817,0.17777777777777778,5.0,66.2655630336087
25,42900,RENT,5.0,PERSONAL,A,12000,8.9,0,0.28,N,3,28669.98013187205,14230.01986812795,0.27972027972027974,5.0,64.3583936716532
23,65000,MORTGAGE,4.0,EDUCATION,D,13600,15.62,0,0.21,N,3,36189.81117658942,28810.18882341058,0.20923076923076922,2.0,32.118592708366556
24,62400,RENT,8.0,VENTURE,B,20000,11.12,1,0.32,N,2,42153.47833797202,20246.521662027983,0.32051282051282054,4.0,52.39067334375298
23,45000,RENT,0.0,EDUCATION,C,1775,12.72,0,0.04,N,2,25557.365404531018,19442.634595468982,0.03944444444444444,3.0,42.06936514518409
24,45000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,9200,11.89,0,0.2,N,4,25289.46671867014,19710.53328132986,0.20444444444444446,4.0,54.34781453010535
23,130208,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,12.73,0,0.15,N,3,87794.55417274158,42413.445827258416,0.15360039321700664,3.0,43.297130341403246
22,23587,RENT,4.0,HOMEIMPROVEMENT,B,2000,11.89,1,0.08,N,2,13693.231288833738,9893.768711166262,0.08479247042862594,4.0,51.878993758838085
22,69500,MORTGAGE,6.0,MEDICAL,C,6000,13.48,0,0.09,N,3,39892.765685785664,29607.234314214336,0.08633093525179857,3.0,42.798741135317314
24,42200,RENT,5.0,MEDICAL,A,4450,9.32,0,0.11,N,4,24452.98096596703,17747.01903403297,0.10545023696682465,5.0,65.31370610187872
25,41412,RENT,4.0,MEDICAL,B,7600,11.12,0,0.18,N,4,27828.736514274115,13583.263485725885,0.18352168453588333,4.0,54.85949411502025
25,45000,RENT,2.0,PERSONAL,C,11100,13.11,0,0.25,N,2,30757.509879059162,14242.490120940838,0.24666666666666667,3.0,41.81020275801941
21,19968,RENT,4.0,EDUCATION,C,5000,10.99,1,0.25,N,2,14421.893201210503,5546.106798789497,0.250400641025641,3.0,43.21898291388897
24,42000,MORTGAGE,8.0,VENTURE,B,22250,11.11,0,0.53,N,2,28168.54779810737,13831.45220189263,0.5297619047619048,4.0,52.39731853316746
21,12000,OWN,0.0,EDUCATION,C,4200,13.48,1,0.35,N,4,7727.257483363175,4272.742516636825,0.35,3.0,44.033151520950945
22,60000,MORTGAGE,1.0,PERSONAL,C,7500,11.66,0,0.13,N,4,44569.84603713798,15430.153962862023,0.125,3.0,45.24257599438614
26,80004,MORTGAGE,7.0,PERSONAL,C,7500,15.23,1,0.09,N,4,47474.871558123654,32529.128441876346,0.09374531273436328,3.0,42.870243373417104
24,42000,MORTGAGE,5.0,PERSONAL,A,19200,7.9,0,0.46,N,4,23389.040938638795,18610.959061361205,0.45714285714285713,5.0,66.25732299873476
24,105804,MORTGAGE,8.0,EDUCATION,A,15000,7.49,0,0.14,N,2,78286.36512273784,27517.634877262157,0.1417715776341159,5.0,64.06095499346112
22,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4750,10.99,0,0.12,N,3,22190.846722135928,17809.153277864072,0.11875,5.0,62.96954908402708
23,45000,RENT,2.0,PERSONAL,B,11200,10.59,0,0.25,N,4,28298.029070788456,16701.970929211544,0.24888888888888888,4.0,55.21168915398764
24,52800,RENT,8.0,PERSONAL,A,9000,7.49,0,0.17,N,4,32638.5388740018,20161.4611259982,0.17045454545454544,5.0,66.5297757647284
22,68000,MORTGAGE,6.0,EDUCATION,A,3500,6.39,0,0.05,N,4,48402.76191452598,19597.23808547402,0.051470588235294115,5.0,67.26074660032108
26,58000,MORTGAGE,2.0,MEDICAL,A,3000,6.92,0,0.05,N,2,39532.86530536565,18467.134694634347,0.05172413793103448,5.0,64.43973079008643
23,39600,MORTGAGE,8.0,MEDICAL,A,8250,9.32,0,0.21,N,3,28769.715915326546,10830.284084673454,0.20833333333333334,5.0,64.07929571624508
22,40000,RENT,2.0,DEBTCONSOLIDATION,B,7000,11.99,0,0.17,N,3,27924.462850579104,12075.537149420896,0.175,4.0,53.04695225032694
24,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.11,N,3,49993.53878705073,22006.461212949267,0.1111111111111111,5.0,65.03620299193007
24,72000,RENT,4.0,EDUCATION,B,15000,10.99,0,0.21,N,2,50998.69590022789,21001.30409977211,0.20833333333333334,4.0,52.47706080614121
23,90000,MORTGAGE,6.0,EDUCATION,A,12000,10.99,0,0.13,N,3,54199.244967408355,35800.755032591645,0.13333333333333333,5.0,62.96954908402708
24,51000,MORTGAGE,4.0,EDUCATION,A,8500,8.94,0,0.17,N,4,29955.1130481794,21044.8869518206,0.16666666666666666,5.0,65.56622329962892
26,136000,RENT,2.0,HOMEIMPROVEMENT,C,12000,14.72,0,0.09,Y,3,84543.15261197077,51456.84738802923,0.08823529411764706,3.0,23.45858186341743
22,50000,RENT,6.0,EDUCATION,A,10000,7.88,0,0.2,N,4,29616.15410944676,20383.84589055324,0.2,5.0,66.27061337756369
23,52360,MORTGAGE,4.0,PERSONAL,D,15000,16.49,0,0.29,Y,2,37542.61906064149,14817.38093935851,0.28647822765469827,2.0,11.789895059168765
23,60000,MORTGAGE,6.0,PERSONAL,A,7000,6.54,0,0.12,N,2,36368.64132954186,23631.35867045814,0.11666666666666667,5.0,64.69224798783664
25,50000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,6.76,0,0.12,N,2,33448.96473538473,16551.035264615268,0.12,5.0,64.5460538207181
25,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,7000,12.73,0,0.19,N,4,20816.301274324676,15183.698725675324,0.19444444444444445,3.0,44.53154072703688
22,47800,MORTGAGE,5.0,PERSONAL,C,1500,13.43,0,0.03,Y,4,28706.580001472412,19093.419998527588,0.03138075313807531,3.0,25.55022168351887
25,61959,RENT,9.0,EDUCATION,C,25000,12.73,1,0.4,Y,4,43467.667924601745,18491.332075398255,0.4034926322245356,3.0,26.0153849425324
25,49000,RENT,2.0,EDUCATION,A,7750,9.63,0,0.16,N,2,30233.10157221367,18766.89842778633,0.15816326530612246,5.0,62.638884458762604
24,64000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,12000,17.56,1,0.19,Y,4,35654.36390907349,28345.636090926513,0.1875,1.0,4.289602670834532
21,59000,MORTGAGE,5.0,EDUCATION,B,5000,9.99,1,0.08,N,3,33640.82759241919,25359.17240758081,0.0847457627118644,4.0,54.37599013322275
21,24000,OWN,2.0,PERSONAL,B,7000,11.86,0,0.29,N,3,17941.790112525883,6058.209887474117,0.2916666666666667,4.0,53.13333971271517
26,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,12.17,1,0.13,N,2,46484.06588838166,17515.934111618342,0.125,2.0,33.1767726707282
26,90000,MORTGAGE,3.0,EDUCATION,C,3200,13.22,0,0.04,N,4,56050.17319056522,33949.82680943478,0.035555555555555556,3.0,44.2059264457274
22,54000,RENT,6.0,VENTURE,A,12000,8.49,0,0.22,N,4,32553.09912503621,21446.90087496379,0.2222222222222222,5.0,65.86525682328048
25,60000,RENT,0.0,DEBTCONSOLIDATION,B,7000,9.25,0,0.12,N,4,35358.835121193886,24641.164878806114,0.11666666666666667,4.0,56.102144535527835
26,170000,MORTGAGE,0.0,VENTURE,B,20000,10.37,0,0.12,N,4,106377.19006355498,63622.80993644502,0.11764705882352941,4.0,55.35788332110617
24,33600,MORTGAGE,3.0,PERSONAL,A,2500,8.9,0,0.07,N,3,24477.926709452004,9122.073290547996,0.0744047619047619,5.0,64.3583936716532
26,110000,MORTGAGE,1.0,EDUCATION,B,5000,12.69,0,0.05,N,3,81755.53731769277,28244.462682307232,0.045454545454545456,4.0,52.5817889913134
22,22800,MORTGAGE,0.0,EDUCATION,A,3000,8.94,0,0.13,N,4,15057.841821621905,7742.158178378095,0.13157894736842105,5.0,65.56622329962892
24,60000,MORTGAGE,5.0,VENTURE,A,14000,7.51,0,0.23,N,4,39598.653253574594,20401.346746425406,0.23333333333333334,5.0,66.51648538589943
23,40000,RENT,3.0,EDUCATION,B,8000,11.49,0,0.2,N,2,26049.79506702871,13950.20493297129,0.2,4.0,52.144801335417256
22,34800,RENT,7.0,VENTURE,G,9600,19.16,1,0.28,Y,4,20962.463051585393,13837.536948414607,0.27586206896551724,,
22,30000,RENT,1.0,DEBTCONSOLIDATION,C,15000,15.27,1,0.5,N,4,21394.127711804296,8605.872288195704,0.5,3.0,42.84366261575919
25,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,10.37,0,0.17,N,2,86607.44630834098,63392.55369165902,0.16666666666666666,4.0,52.88906254983892
21,30000,RENT,5.0,PERSONAL,B,10000,11.99,1,0.33,N,3,20951.3455065027,9048.654493497299,0.3333333333333333,4.0,53.04695225032694
23,86500,MORTGAGE,7.0,PERSONAL,A,14000,7.29,0,0.16,N,3,55000.69419567196,31499.30580432804,0.16184971098265896,5.0,65.42826916738433
23,62000,MORTGAGE,7.0,MEDICAL,B,6400,10.08,0,0.1,N,3,44449.159781811235,17550.840218188765,0.1032258064516129,4.0,54.31618342849244
23,32535,RENT,6.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.12,N,2,23746.38805530282,8788.611944697179,0.12294452128477025,4.0,52.47706080614121
26,122000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,4800,10.99,0,0.04,Y,2,89974.4410507276,32025.558949272396,0.03934426229508197,3.0,24.70282712938449
23,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2000,10.99,0,0.05,N,4,26407.16704825393,13592.83295174607,0.05,4.0,54.94588157740847
22,62900,MORTGAGE,1.0,MEDICAL,E,25000,14.38,1,0.34,N,2,36832.55120016999,26067.44879983001,0.397456279809221,1.0,22.450107917876093
26,67000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10000,12.21,0,0.15,N,3,46556.83327803338,20443.16672196662,0.14925373134328357,4.0,52.9007580832084
22,38400,OWN,5.0,EDUCATION,C,10000,13.99,0,0.26,N,4,24643.622980262637,13756.377019737363,0.2604166666666667,3.0,43.69424686081251
23,58800,RENT,7.0,EDUCATION,B,3000,10.36,1,0.05,N,3,43918.55786036477,14881.442139635234,0.05102040816326531,4.0,54.13011812488703
